"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1913796672062369904","Sun Apr 20 03:27:37 +0000 2025","0","Degdegan bgtt #ENCHELLA #ENCHELLA2025 #ENHYPEN #SUNOO_SpiceUp_Coachella #SUNOO #SUNOOCHELLA","1913796672062369904","","","in","","0","0","0","https://x.com/undefined/status/1913796672062369904","1752365972579827712",
"1913796567976534152","Sun Apr 20 03:27:13 +0000 2025","0","ENHYPEN SIAP MENGGUNCANG PANGGUNG COACHELLA ️‍️‍ ENHYPEN VAMPS UP COACHELLA #ENHYPENinCoachella #ENCHELLA2025 #COACHELLA https://t.co/wdAql87pEC","1913796567976534152","https://pbs.twimg.com/media/Go8r1hKaUAAnWS2.jpg","","in","","0","0","0","https://x.com/undefined/status/1913796567976534152","1660531082478112769",
"1913796351152013787","Sun Apr 20 03:26:21 +0000 2025","0","Ini baru tangan loh tpi udh ganteng bngtt️‍️‍ #ENCHELLA #ENCHELLA2025 #ENHYPEN https://t.co/fmqr1VmhXx","1913796351152013787","https://pbs.twimg.com/media/Go8ro7IasAAW3iE.jpg","","in","","0","0","0","https://x.com/undefined/status/1913796351152013787","1787341044461481984",
"1913794850396217685","Sun Apr 20 03:25:13 +0000 2025","0","@__ni_ki @ENHYPEN @ENHYPEN_members Q FOTO BOA KAHWKWBSSKSD VAMPIRES IN THE DESERT ENHYPEN VAMPS UP COACHELLA #ENCHELLA2025 #COACHELLA2025 #ENCHELLA #ENHYPEN","1913796068258488658","","__ni_ki","in","","0","0","0","https://x.com/undefined/status/1913796068258488658","1775927620305051648",
"1913795925010772452","Sun Apr 20 03:24:39 +0000 2025","0","Abis WO ini lagi pegel pegelnya tapi semangat tetap MENYALAAA #ENCHELLA2025 #ENHYPEN #Coachella2025 #JAYatCOACHELLA","1913795925010772452","","","in","","0","0","0","https://x.com/undefined/status/1913795925010772452","1014698258889707520",
"1913795163849458061","Sun Apr 20 03:21:38 +0000 2025","0","Itu yg pake sarung tangan niki sama heesung?? Kalo iya damnnn Ready for #ENHYPEN #ENCHELLA2025 https://t.co/xYGu6LJAwU","1913795163849458061","https://pbs.twimg.com/media/Go8qj0PbsAAmmxm.jpg","","in","","0","0","0","https://x.com/undefined/status/1913795163849458061","328862812",
"1913795036006982079","Sun Apr 20 03:21:07 +0000 2025","0","Damn merinding dikit gw ENHYPEN VAMPS UP COACHELLA #ENHYPENinCoachella #ENCHELLA2025 #COACHELLA https://t.co/v4fwW8tJ3x","1913795036006982079","https://pbs.twimg.com/media/Go8qcVObQAAASuD.jpg","","in","","0","0","0","https://x.com/undefined/status/1913795036006982079","1027742923",
"1913794965794332990","Sun Apr 20 03:20:51 +0000 2025","0","gais kalau bisa streamnya dua device ya sama yang di channel ha sister jugaa biar gacorr viewsnyaa #ENCHELLA #ENCHELLA2025 #Coachella2025 #ENHYPEN","1913794965794332990","","","in","","0","0","0","https://x.com/undefined/status/1913794965794332990","741930153115156480",
"1913794559571894608","Sun Apr 20 03:19:14 +0000 2025","0","aaa gue degdegan SEMANGAT SAYANG-SAYANGKU!! Ayo tunjukin ke semuanya betapa kerennya kalian ENHYPEN VAMPS UP COACHELLA #ENHYPENinCoachella #ENCHELLA2025 #COACHELLA https://t.co/LsmZvAegem","1913794559571894608","https://pbs.twimg.com/media/Go8qAoqb0AAdxHO.jpg","","in","","0","0","0","https://x.com/undefined/status/1913794559571894608","1660531082478112769",
"1913794069853348069","Sun Apr 20 03:17:17 +0000 2025","10","ROCK THE SAHARA!!!! #ENHYPEN #ENCHELLA #ENCHELLA2025 https://t.co/jXCF42rov0","1913794069853348069","https://pbs.twimg.com/media/Go8pjG0bgAAeZ0f.jpg","","en","","0","0","0","https://x.com/undefined/status/1913794069853348069","2687721469",
"1913794007676727405","Sun Apr 20 03:17:02 +0000 2025","1","woww outfit nya mereka kerenn bgt tebak yg merah siapaa #ENHYPEN #ENCHELLA #ENCHELLA2025 https://t.co/dP6JVk11b0","1913794007676727405","https://pbs.twimg.com/media/Go8pggTbYAAItEN.jpg","","in","","0","2","0","https://x.com/undefined/status/1913794007676727405","1556621654188765185",
"1913793864978362408","Sun Apr 20 03:16:28 +0000 2025","0","NANGISS BANGET ENHYPEN YANG TAMPIL AK YANG DEGDEGAN OMGAAAA FIGHTING ENHYPEN #ENHYPEN #ENCHELLA #ENCHELLA2025 https://t.co/nXnsLcpliF","1913793864978362408","https://pbs.twimg.com/media/Go8pYJMacAA9iUW.jpg","","in","","0","0","0","https://x.com/undefined/status/1913793864978362408","1775566937319444480",
"1913793604662993052","Sun Apr 20 03:15:26 +0000 2025","0","itu outfit mereka buat hari ini kah #ENHYPEN #Coachella #ENCHELLA2025 https://t.co/jTtvgFp9ZR","1913793604662993052","https://pbs.twimg.com/media/Go8pI8Ra0AA1lpk.jpg","","in","","0","0","0","https://x.com/undefined/status/1913793604662993052","1213073685524779008",
"1913708568248738140","Sun Apr 20 03:09:28 +0000 2025","0","@jaehmyu Ni-ki #ENHYPEN #ENCHELLA2025 #Coachella2025","1913792104192450615","","sunooeis","tr","","0","0","0","https://x.com/undefined/status/1913792104192450615","1566973329290010624",
"1913791528839057847","Sun Apr 20 03:07:11 +0000 2025","0","kira-kira akan ada gebrakan apa ya? aduh gak sabar bangetttt #ENCHELLA #ENHYPEN #ENCHELLA2025","1913791528839057847","","","in","","0","0","0","https://x.com/undefined/status/1913791528839057847","1575410456872689664",
"1913789539644244312","Sun Apr 20 02:59:17 +0000 2025","11","SAHARA! #ENCHELLA #ENCHELLA2025 @ENHYPEN https://t.co/LiSZ11CoNW","1913789539644244312","https://pbs.twimg.com/media/Go8lbeeaAAAIrFW.jpg","","in","","0","0","0","https://x.com/undefined/status/1913789539644244312","1715406314816274432",
"1913788032215572746","Sun Apr 20 02:53:17 +0000 2025","0","AKUU SIAP HARI INI ASKKZLSPWPJSKKQLOQOWJAMQKKWJW FIGHTING NAIKIN HT NYA ENGENEE BOUND BY FATE WITH JAY AND ENCHELLA #WeavingOurFateswithJAY #낭만깜고_락스타_종성데이 #HappyBirthJAY #ENHYPEN_JAY #ENHYPEN #ENCHELLA2025 #ENCHELLA @ENHYPEN_members https://t.co/mpE7xbXdnn","1913788032215572746","https://pbs.twimg.com/media/Go8kECoaUAARtyv.jpg","","in","","0","0","0","https://x.com/undefined/status/1913788032215572746","1556621654188765185",
"1913746748327055563","Sun Apr 20 02:53:17 +0000 2025","0","@effyy1009 Sunjake #ENCHELLA #ENCHELLA2025 #ENHYPEN https://t.co/CcymYdcL6M","1913788028356644888","https://pbs.twimg.com/media/Go8kEcsXMAA8hEC.jpg","effyy1009","in","","0","0","0","https://x.com/undefined/status/1913788028356644888","1822139832648323073",
"1913786383061356727","Sun Apr 20 02:46:44 +0000 2025","0","#ENCHELLA #ENCHELLA2025 sumpah jadwal gw tabrakan terus enchella https://t.co/eksFM8FQPz","1913786383061356727","https://pbs.twimg.com/media/Go8ikW6bAAAZXDu.jpg","","in","","0","2","0","https://x.com/undefined/status/1913786383061356727","1290208278513766400",
"1913785810345955676","Sun Apr 20 02:44:28 +0000 2025","0","Segera taayang Nonton ENHYPEN di Coachella 2025 weekend 2 pada 20 April: Jadwal tampil setlist lagu dan link streaming #ENHYPEN #Coachella #Coachella2025 #ENCHELLA #ENCHELLA2025 https://t.co/0CiHEYiLjV","1913785810345955676","","","in","","0","0","0","https://x.com/undefined/status/1913785810345955676","1587656773502406657",
"1913785638392062028","Sun Apr 20 02:43:47 +0000 2025","0","kurang dari sejam lagi ‍‍‍ #ENHYPEN #Coachella #ENCHELLA2025","1913785638392062028","","","in","","0","0","0","https://x.com/undefined/status/1913785638392062028","1213073685524779008",
"1913784873057411533","Sun Apr 20 02:40:44 +0000 2025","0","ok bahkan di week 2 pun ak tidak bisa menonton #ENCHELLA2025 sedih bgt dhhhhh","1913784873057411533","","","in","","0","0","0","https://x.com/undefined/status/1913784873057411533","1568142649634471937",
"1913784773815963713","Sun Apr 20 02:40:21 +0000 2025","0","Menunggu.... Satu jam lagi https://t.co/uzN80zLCI1 Weekend nonton coachella jangan lupa cemilan nya haha #ENCHELLA #ENCHELLA2025 https://t.co/g9nxywso9P","1913784773815963713","https://pbs.twimg.com/media/Go8hGsmaEAAPYJA.jpg","","in","","0","0","0","https://x.com/undefined/status/1913784773815963713","1668111341469704192",
"1913784291126812772","Sun Apr 20 02:38:26 +0000 2025","3","ENHYPEN SEM CAMISA ENHYPEN SEM CAMISA ENHYPEN SEM CAMISA ENHYPEN SEM CAMISA ENHYPEN SEM CAMISA ENHYPEN SEM CAMISA ENHYPEN SEM CAMISA ENHYPEN SEM CAMISA ENHYPEN SEM CAMISA ENHYPEN SEM CAMISA ENHYPEN SEM CAMISA ENHYPEN SEM CAMISA #ENCHELLA2025 #COACHELLA2025 #ENCHELLA #ENHYPEN https://t.co/W4KRCPXTAK","1913784291126812772","https://pbs.twimg.com/tweet_video_thumb/Go8gqi7XgAAiEVF.jpg","","in","","0","2","0","https://x.com/undefined/status/1913784291126812772","1678905931873021952",
"1913784169278079342","Sun Apr 20 02:37:57 +0000 2025","0","ENHYPEN SEM CAMISA ENHYPEN SEM CAMISA ENHYPEN SEM CAMISA ENHYPEN SEM CAMISA ENHYPEN SEM CAMISA ENHYPEN SEM CAMISA ENHYPEN SEM CAMISA ENHYPEN SEM CAMISA ENHYPEN SEM CAMISA ENHYPEN SEM CAMISA ENHYPEN SEM CAMISA ENHYPEN SEM CAMISA #ENCHELLA2025 #COACHELLA2025 #ENCHELLA #ENHYPEN https://t.co/08YyTN1vuU","1913784169278079342","https://pbs.twimg.com/tweet_video_thumb/Go8gjSwXQAEf_5T.jpg","","in","","0","0","0","https://x.com/undefined/status/1913784169278079342","1678905931873021952",
"1913783947756007659","Sun Apr 20 02:37:04 +0000 2025","9","ENHYPEN SEM CAMISA ENHYPEN SEM CAMISA ENHYPEN SEM CAMISA ENHYPEN SEM CAMISA ENHYPEN SEM CAMISA ENHYPEN SEM CAMISA ENHYPEN SEM CAMISA ENHYPEN SEM CAMISA ENHYPEN SEM CAMISA ENHYPEN SEM CAMISA ENHYPEN SEM CAMISA ENHYPEN SEM CAMISA #ENCHELLA2025 #COACHELLA2025 #ENCHELLA #ENHYPEN https://t.co/b3r9HAtq0g","1913783947756007659","https://pbs.twimg.com/tweet_video_thumb/Go8gWxGWQAAZV-E.jpg","","in","","0","2","3","https://x.com/undefined/status/1913783947756007659","1678905931873021952",
"1913782300254650733","Sun Apr 20 02:30:31 +0000 2025","0","agensi gila bkn promosiin dr akun coachella nya langsung knp dia tbtb ngeshare link ytb dr ch nya enha sendiri? dipikir ga bakal ngambil data viewers kali. pls ya temen² nontonnya diytb coachella lgsg sakit hati bgt ini kl ada yg nntn di link nya belift #ENCHELLA #ENCHELLA2025 https://t.co/NfFO0frOhv","1913782300254650733","https://pbs.twimg.com/media/Go8e2uUasAASYZz.jpg","","in","","0","0","0","https://x.com/undefined/status/1913782300254650733","1694288497635631104",
"1913781330456048103","Sun Apr 20 02:26:40 +0000 2025","0","GUYS TOLONG YA NONTON NYA DI YOUTUBE NYA COACHELLA LANGSUNG JANGAN LINK DARI BELIFT #ENCHELLA #ENCHELLA2025 #ENHYPEN https://t.co/bvHxPXmTzE","1913781330456048103","https://pbs.twimg.com/media/Go8d-F1aoAAH89P.jpg","","in","","0","0","0","https://x.com/undefined/status/1913781330456048103","1694288497635631104",
"1913777529728717179","Sun Apr 20 02:25:36 +0000 2025","0","@jayberrycute ORANGE FLOWER #ENCHELLA #ENCHELLA2025 #ENHYPEN https://t.co/O82lUxPu4E","1913781065233088796","https://pbs.twimg.com/media/Go8dvEUXoAACBZg.jpg","jayberrycute","fr","","0","0","0","https://x.com/undefined/status/1913781065233088796","1822139832648323073",
"1913749015826416114","Sun Apr 20 02:22:42 +0000 2025","0","@findcamie ni-ki #ENCHELLA #ENCHELLA2025 #COACHELLA2025 #ENHYPEN","1913780334463774771","","findcamie","tr","","0","0","0","https://x.com/undefined/status/1913780334463774771","1740102451561107456",
"1913749015826416114","Sun Apr 20 02:22:08 +0000 2025","0","@findcamie heeseung #ENCHELLA #ENCHELLA2025 #COACHELLA2025 #ENHYPEN","1913780190771028156","","findcamie","in","","0","0","0","https://x.com/undefined/status/1913780190771028156","1740102451561107456",
"1913749015826416114","Sun Apr 20 02:21:42 +0000 2025","0","@findcamie ni-ki #ENCHELLA #ENCHELLA2025 #COACHELLA2025 #ENHYPEN","1913780080263729206","","i27tzu","tr","","0","0","0","https://x.com/undefined/status/1913780080263729206","1740102451561107456",
"1913779106799657008","Sun Apr 20 02:17:50 +0000 2025","0","HBD JAYYYYYYYYYY #ENCHELLA #ENCHELLA2025 #ENHYPEN","1913779106799657008","","","in","","0","0","0","https://x.com/undefined/status/1913779106799657008","1893260254542192640",
"1913778955393663164","Sun Apr 20 02:17:13 +0000 2025","0","WYEYEYEYEYEYEYEYEYEYYEYEYE #ENCHELLA #ENCHELLA2025 #ENHYPEN","1913778955393663164","","","lv","","0","0","0","https://x.com/undefined/status/1913778955393663164","1893260254542192640",
"1913778277308834004","Sun Apr 20 02:14:32 +0000 2025","0","Setlist nya bakal sama kek weekend 1 apa beda ya? Plss beda plsssss #ENCHELLA #ENHYPEN #ENCHELLA2025 https://t.co/rPAeXkSyoO","1913778277308834004","https://pbs.twimg.com/media/Go8bMyrakAAD-hR.jpg","","in","","0","1","0","https://x.com/undefined/status/1913778277308834004","1243325999288184832",
"1913778030146961649","Sun Apr 20 02:13:33 +0000 2025","0","Siap mereog dengan lepas setelah sebelumnya hanya tertahan karena barengan sama forum lainn #ENCHELLA #ENCHELLA2025 #ENHYPEN https://t.co/1Hr2qtkbVQ","1913778030146961649","https://pbs.twimg.com/media/Go8a-bybIAA4c09.jpg","","in","","0","0","0","https://x.com/undefined/status/1913778030146961649","1413203599346212864",
"1913771271101505607","Sun Apr 20 01:46:41 +0000 2025","0","Celamat pagih mblepp ️ Para cimol bojot udh nangkring siap liat perform para bapack2ny #ENCHELLA #ENCHELLA2025 #ENHYPEN #Coachella2025Enhypen https://t.co/m7FTSJXHoO","1913771271101505607","https://pbs.twimg.com/media/Go8U0npawAAxCV4.jpg","","in","","0","0","0","https://x.com/undefined/status/1913771271101505607","1483475966257414147",
"1913770310341677110","Sun Apr 20 01:42:52 +0000 2025","0","Deg2an bngt euyyyy letchugaurrr enchella #ENCHELLA #ENCHELLA2025 #ENHYPEN https://t.co/90nkcwcGu3","1913770310341677110","https://pbs.twimg.com/media/Go8T9G_a4AAAgCz.jpg","","in","","0","0","0","https://x.com/undefined/status/1913770310341677110","1787341044461481984",
"1913748327151358149","Sun Apr 20 01:37:40 +0000 2025","0","@NI_KISTUDIO 5. sunghoon jay #ENCHELLA #ENHYPEN #ENCHELLA2025","1913768998803759510","","NI_KISTUDIO","in","","0","0","0","https://x.com/undefined/status/1913768998803759510","1288200794135658496",
"1913767260088619350","Sun Apr 20 01:30:45 +0000 2025","0","Kalo jay hari ini gitaran aku bakalan nonton iland 2x #ENCHELLA #ENCHELLA2025 #ENHYPEN","1913767260088619350","","","in","","0","0","0","https://x.com/undefined/status/1913767260088619350","1225244408129318914",
"1913765360823898409","Sun Apr 20 01:23:12 +0000 2025","0","SUMPAH DEGDEGAN BGT #ENCHELLA #ENCHELLA2025 #ENHYPEN","1913765360823898409","","","in","","0","0","0","https://x.com/undefined/status/1913765360823898409","1225244408129318914",
"1913764456674238789","Sun Apr 20 01:21:05 +0000 2025","0","kiwi #Coachella2025 #ENCHELLA2025 #ENHYPEN","1913764826083426349","","fakelovexmagic","ht","","0","0","0","https://x.com/undefined/status/1913764826083426349","1206319897095147521",
"1913764383391637853","Sun Apr 20 01:19:19 +0000 2025","0","JAYY GITARAN AAMIIN #ENCHELLA #ENCHELLA2025 #ENHYPEN","1913764383391637853","","","in","","0","0","0","https://x.com/undefined/status/1913764383391637853","1225244408129318914",
"1913764321592807726","Sun Apr 20 01:19:04 +0000 2025","0","Hari ini setlist nya sama kaya kemarin gk ya #ENCHELLA #ENCHELLA2025 #ENHYPEN","1913764321592807726","","","in","","0","0","0","https://x.com/undefined/status/1913764321592807726","1225244408129318914",
"1913751234730971161","Sun Apr 20 01:16:59 +0000 2025","0","@silentstarsnk2 aaa terharu bgt #ENCHELLA #ENCHELLA2025 #ENHYPEN","1913763795765518783","","silentstarsnk2","in","","0","0","0","https://x.com/undefined/status/1913763795765518783","1225244408129318914",
"1913763509130956913","Sun Apr 20 01:15:51 +0000 2025","0","borjuis juga diliat liat #ENHYPEN #ENCHELLA #ENCHELLA2025 https://t.co/jOH7NY77Ab","1913763509130956913","https://pbs.twimg.com/media/Go8NxPqbUAAtSpg.jpg","","in","","0","0","0","https://x.com/undefined/status/1913763509130956913","1684903704389111808",
"1913763498297114932","Sun Apr 20 01:15:48 +0000 2025","0","Let's go #ENHYPEN #ENCHELLA2025 #ENCHELLA jdiwngzjsnwhsik","1913763498297114932","","","in","","0","0","0","https://x.com/undefined/status/1913763498297114932","1526190670662483970",
"1913726737478754667","Sun Apr 20 01:07:15 +0000 2025","0","@divengenes KARNA SEKARANG MOONSTRUCK LEBIH SERING DIBAWAIN JDI CHACONNE AJA #ENCHELLA #ENCHELLA2025 #ENHYPEN","1913761345847402529","","divengenes","in","","0","0","0","https://x.com/undefined/status/1913761345847402529","1225244408129318914",
"1913726737478754667","Sun Apr 20 01:06:30 +0000 2025","0","@divengenes AAAA SUSAH BGT INI #ENCHELLA #ENCHELLA2025 #ENHYPEN","1913761158320062577","","divengenes","in","","0","0","0","https://x.com/undefined/status/1913761158320062577","1225244408129318914",
"1913116272767951161","Sun Apr 20 01:02:22 +0000 2025","0","@leftside_riki sudah pasti #ENCHELLA #ENCHELLA2025 #ENHYPEN","1913760119122465210","","leftside_riki","in","","0","0","0","https://x.com/undefined/status/1913760119122465210","1225244408129318914",
"1913711689276727318","Sun Apr 20 01:01:59 +0000 2025","0","@shantloveshs pliss bgt jay gitaran #ENCHELLA #ENCHELLA2025 #ENHYPEN","1913760020615016806","","shantloveshs","in","","0","0","0","https://x.com/undefined/status/1913760020615016806","1225244408129318914",
"1913753510740631676","Sun Apr 20 01:00:44 +0000 2025","0","@ENHYPEN_Charts aaaa gk sabar #ENCHELLA #ENCHELLA2025 #ENHYPEN","1913759706331648219","","ENHYPEN_Charts","in","","0","0","0","https://x.com/undefined/status/1913759706331648219","1225244408129318914",
"1913449882461061282","Sun Apr 20 01:00:24 +0000 2025","0","@hoonikiz cakep bgt ihhh #ENCHELLA #ENCHELLA2025 #ENHYPEN","1913759623120838781","","hoonikiz","in","","0","0","0","https://x.com/undefined/status/1913759623120838781","1225244408129318914",
"1913640907154559286","Sun Apr 20 01:00:04 +0000 2025","0","@enhypenupdates aaa gemes bgt #ENCHELLA #ENCHELLA2025 #ENHYPEN","1913759536835686723","","enhypenupdates","in","","0","0","0","https://x.com/undefined/status/1913759536835686723","1225244408129318914",
"1913748327151358149","Sun Apr 20 00:57:31 +0000 2025","0","@NI_KISTUDIO 5. Ni-ki or Sunghoon #ENCHELLA2025 #ENCHELLA #Coachella2025","1913758897204236729","","NI_KISTUDIO","in","","0","0","0","https://x.com/undefined/status/1913758897204236729","1812092799090872320",
"1913754531223294170","Sun Apr 20 00:40:10 +0000 2025","0","Abis begawe blm mandi wkwk cuss mandi abis ini kita stream enchella berharap ada solo perform jay di ultahnya yah #ENHYPEN #ENHYPEN_JAY #ENCHELLA2025 #enchella","1913754531223294170","","","in","","0","0","0","https://x.com/undefined/status/1913754531223294170","774903998",
"1913752559870988668","Sun Apr 20 00:32:20 +0000 2025","0","semu!!! #ENHYPEN #ENCHELLA2025 #COACHELLA2025","1913752559870988668","","","in","","0","0","0","https://x.com/undefined/status/1913752559870988668","1658028801102876672",
"1913677393765560435","Sun Apr 20 00:18:20 +0000 2025","0","@ihsheeboy sunghooon #ENCHELLA #ENCHELLA2025 #ENHYPEN","1913749034184892845","","ihsheeboy","in","","0","0","0","https://x.com/undefined/status/1913749034184892845","1590715570692972544",
"1913747278390825174","Sun Apr 20 00:11:21 +0000 2025","0","semoga masih ada blockbuster semoga ada karma #ENHYPEN #Coachella #ENCHELLA2025","1913747278390825174","","","in","","0","0","0","https://x.com/undefined/status/1913747278390825174","1213073685524779008",
"1913708568248738140","Sun Apr 20 00:09:10 +0000 2025","0","@jaehmyu ni-ki #ENCHELLA2025 #Coachella2025 #ENHYPEN #ENCHELLA","1913746729201004614","","sunooeis","tr","","0","0","0","https://x.com/undefined/status/1913746729201004614","1678905931873021952",
"1913708568248738140","Sun Apr 20 00:09:00 +0000 2025","0","@jaehmyu heeseung #ENCHELLA2025 #Coachella2025 #ENHYPEN #ENCHELLA","1913746688604266726","","sunooeis","in","","0","0","0","https://x.com/undefined/status/1913746688604266726","1678905931873021952",
"1913703677107618101","Sat Apr 19 21:18:06 +0000 2025","18","HEESEUNG ️‍️‍️‍ #ENCHELLA2025 #Coachella2025 #ENHYPEN https://t.co/n2q006nneK","1913703677107618101","https://pbs.twimg.com/ext_tw_video_thumb/1913703645176352768/pu/img/k6nuvhWpFSkvn4uJ.jpg","","in","","0","2","0","https://x.com/undefined/status/1913703677107618101","1613548672515702784",
"1913432257408413872","Sat Apr 19 21:11:59 +0000 2025","0","@forenhaz #ENHYPEN #ENCHELLA2025 #COCHELLA2025 Orange flower","1913702138020286812","","forenhaz","fr","","0","0","0","https://x.com/undefined/status/1913702138020286812","1453083406661603329",
"1913595509455142963","Sat Apr 19 16:17:54 +0000 2025","0","@Sunghson Menyala anakku #ENCHELLA2025","1913628129689763870","","Sunghson","in","","0","0","0","https://x.com/undefined/status/1913628129689763870","883165393614815232",
"1913626870953959670","Sat Apr 19 16:12:54 +0000 2025","0","#ENCHELLA2025 besok ada shout out gk ya sama one in a billion","1913626870953959670","","","in","","0","0","0","https://x.com/undefined/status/1913626870953959670","1370744826044424196",
"1913585001251364872","Sat Apr 19 15:24:29 +0000 2025","0","@ethanolees Yg penting #ENCHELLA2025 dik ","1913614688186929290","","ethanolees","in","","0","0","0","https://x.com/undefined/status/1913614688186929290","1637144648174166017",
"1913593637822423243","Sat Apr 19 14:00:50 +0000 2025","0","Bismillah Jake sleeveless di Coachella w2 ‍️ #Coachella2025 #ENCHELLA2025 #ENHYPEN_JAKE","1913593637822423243","","","in","","0","0","0","https://x.com/undefined/status/1913593637822423243","1234110623908335616",
"1913584815745753246","Sat Apr 19 13:39:31 +0000 2025","0","@sstuvwxyzss cowok gue gitu lohh #SUNOO #ENCHELLA2025 #Coachella2025","1913588271994814934","","serasunoo4ever","in","","0","0","0","https://x.com/undefined/status/1913588271994814934","1846882890019491842",
"1913584815745753246","Sat Apr 19 13:28:58 +0000 2025","0","@yayymie indah bgt.... #SUNOO #ENCHELLA2025 #Coachella2025","1913585617591824688","","yayymie","in","","0","1","0","https://x.com/undefined/status/1913585617591824688","1912772766383894534",
"1913582330763256129","Sat Apr 19 13:15:54 +0000 2025","0","Jakeuuu #ENCHELLA #ENCHELLA2025 #ENHYPEN #Coachella2025","1913582330763256129","","","in","","0","0","0","https://x.com/undefined/status/1913582330763256129","1853421814594379776",
"1913561149875925017","Sat Apr 19 11:51:45 +0000 2025","0","Bro sorry heeseungh #HEESEUNG #coachella #ENHYPEN #ENCHELLA2025 https://t.co/B5LU1Dvunw","1913561149875925017","https://pbs.twimg.com/media/Go5VuSKbsAAHl2z.jpg","","in","","0","0","0","https://x.com/undefined/status/1913561149875925017","1616153744491843589",
"1913542679474110821","Sat Apr 19 10:38:21 +0000 2025","0","JUNGWONN I'M READY FOR UR GEBRAKAN ️‍ kalo uwon buka bukaan kira' kayang di tengah jalan tumac ga? eh.... #ENHYPEN #ENCHELLA #ENCHELLA2025","1913542679474110821","","","in","","0","0","0","https://x.com/undefined/status/1913542679474110821","1556621654188765185",
"1913526261072404615","Sat Apr 19 09:33:06 +0000 2025","0","guys tp mulesnya masih ada pdhl ini week 2 #ENHYPEN #ENCHELLA2025 #ENCHELLA #COACHELLA2025","1913526261072404615","","","in","","0","0","0","https://x.com/undefined/status/1913526261072404615","1658838249081651202",
"1913419047963922603","Sat Apr 19 09:16:58 +0000 2025","0","@pparkljongseong Happy Birthday Jay! Makasih ya udah bercita-cita jadi orang keren dan memutuskan jadi idol. Things I love about Jay tuh semuanya yang ada di dia aku suka. Suaranya senyumnya ekspresi nya tingkah anehnya wavy finger nya jokes nya dia. #ENHYPEN #ENCHELLA #ENCHELLA2025 https://t.co/3X8wGfWHFu","1913522201141379080","https://pbs.twimg.com/ext_tw_video_thumb/1913522159043198976/pu/img/FRaid5U6BDT-H8Da.jpg","pparkljongseong","in","","0","0","0","https://x.com/undefined/status/1913522201141379080","1676397814920925187",
"1913501348559282590","Sat Apr 19 07:54:07 +0000 2025","1","Ayyyoo #ENCHELLA #ENCHELLA2025 #ENHYPEN","1913501348559282590","","","in","","0","0","0","https://x.com/undefined/status/1913501348559282590","1853421814594379776",
"1913446968170516492","Sat Apr 19 04:18:01 +0000 2025","0","Engina nonton di Coachella's official YouTube channel on Apr 20 Sunday 11.35 WIB ⏰ 10.35 - 11.20 WIB | 11.35 - 12.20 WITA | 12.35 - 13.20 WIT jgn pake link yg di up bela gajetot #ENCHELLA2025 #COACHELLA #ENHYPEN","1913446968170516492","","","in","","0","0","0","https://x.com/undefined/status/1913446968170516492","1696266926992080896",
"1913298987043688467","Sat Apr 19 03:52:05 +0000 2025","242","@AboutMusicYT my vanpaia ENHYPEN #NI_KI #ENCHELLA2025 https://t.co/RoMb5zDTwE","1913440440457810280","https://pbs.twimg.com/media/Go3n8Cka4AAvrgw.jpg","AboutMusicYT","in","","0","0","10","https://x.com/undefined/status/1913440440457810280","1534896750506684416",
"1913417542376542524","Sat Apr 19 02:21:06 +0000 2025","0","BESOK WOYY BESOKKKKK CAN T WAITTT #ENHYPEN #ENCHELLA #ENCHELLA2025 https://t.co/7AHvR2TbdI","1913417542376542524","https://pbs.twimg.com/media/Go3TGutbQAASZu_.jpg","","in","","0","0","0","https://x.com/undefined/status/1913417542376542524","1548597846768635904",
"1913399760423379003","Sat Apr 19 01:10:26 +0000 2025","0","#ENCHELLA2025 day 1 cabang jaktim https://t.co/uhoxDdXK15","1913399760423379003","https://pbs.twimg.com/media/Go3C7zgaIAAnmjQ.jpg","","in","","0","2","0","https://x.com/undefined/status/1913399760423379003","1298588830447017994",
"1913372937140474135","Fri Apr 18 23:23:51 +0000 2025","0","Jaeyunie #ENCHELLA #ENCHELLA2025 #COACHELLA2025 #ENHYPEN","1913372937140474135","","","in","","0","0","0","https://x.com/undefined/status/1913372937140474135","1795846694304931840",
"1913245274354667645","Fri Apr 18 14:56:34 +0000 2025","0","UEBSYEBWUWHEUSHEUSBS ENHYPEN #ENHYPEN #ENCHELLA #ENCHELLA2025","1913245274354667645","","","in","","0","0","0","https://x.com/undefined/status/1913245274354667645","1498496060116779008",
"1913240430550094219","Fri Apr 18 14:37:19 +0000 2025","0","Gw brharap bgt pls setlist week 2 isinya full vampire songs vibesnya .Gtw knp kepengen itu gitu sama lagu² di album memorabilia or darkblood mereka dikeluarin So you guys Inget kn break dance one in a billion tuh bener² ARGGHH BGT #ENCHELLA2025 #ENHYPEN #Coachella2025 https://t.co/b0KE9JZlSC","1913240430550094219","https://pbs.twimg.com/media/Go0yB6mbEAAtrs8.jpg","","in","","0","0","0","https://x.com/undefined/status/1913240430550094219","1825954427037167621",
