"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1913832482321166785","Sun Apr 20 05:49:55 +0000 2025","11","HE HAS COME SO FAR AT SUCH A YOUNG AGE️‍ YOUNGEST MALE K-POP ARTIST TO PERFORM IN COACHELLA NI-KI OF ENHYPEN SO PROUD OF YOU URI MAKNAE NI-KI #NI_KI #ENCHELLA #ENCHELLA2025 #ENHYPEN #Coachella2025 https://t.co/BUq4aISfWS","1913832482321166785","https://pbs.twimg.com/media/Go9Mf2La4AAPRCI.jpg","","en","","0","0","2","https://x.com/undefined/status/1913832482321166785","1742852192212783104",
"1913832350791905741","Sun Apr 20 05:49:24 +0000 2025","0","enha i ll love u forever #ENCHELLA #enchella2025","1913832350791905741","","","en","","0","0","0","https://x.com/undefined/status/1913832350791905741","1328755933850308609",
"1913820006413934893","Sun Apr 20 05:49:16 +0000 2025","0","@dakrblood Drunk-Dazed sister #ENCHELLA2025 #ENHYPEN #VAMPIRESINTHEDESERT #ENCHELLA","1913832319837757481","","dakrblood","en","","0","0","0","https://x.com/undefined/status/1913832319837757481","1882559565243265024",
"1913819959819702381","Sun Apr 20 05:48:50 +0000 2025","1","@Koreaboo TELL EM #ENCHELLA2025 #ENCHELLA #ENHYPEN","1913832209707905090","","Koreaboo","en","","0","0","0","https://x.com/undefined/status/1913832209707905090","1796980909037563906",
"1913809925031280880","Sun Apr 20 05:47:15 +0000 2025","0","@woncattos They're fking insane for doing this every time ENHYPEN VAMPS UP COACHELLA #ENHYPEN #ENCHELLA #ENCHELLA2025 #Coachella2025","1913831811022565439","","woncattos","en","","0","0","0","https://x.com/undefined/status/1913831811022565439","1807433224630702080",
"1913831776591790578","Sun Apr 20 05:47:07 +0000 2025","0","Like wth #JUNGWON #ENCHELLA #ENCHELLA2025 #ENHYPEN","1913831776591790578","","","en","","0","0","0","https://x.com/undefined/status/1913831776591790578","1657749585237000193",
"1913831728323428674","Sun Apr 20 05:46:55 +0000 2025","0","So so so proud #JUNGWON #ENCHELLA #ENCHELLA2025 #ENHYPEN","1913831728323428674","","","en","","0","0","0","https://x.com/undefined/status/1913831728323428674","1657749585237000193",
"1913831687349297257","Sun Apr 20 05:46:46 +0000 2025","0","That was one of my favorite moments the fact that Jay will also recognize the effort of the band and the dancers speaks to what wonderful people they are In general I will always say that I stand the right group #ENHYPEN #ENCHELLA2025 #Coachella2025","1913831687349297257","","","en","","0","0","0","https://x.com/undefined/status/1913831687349297257","1416251808478081024",
"1913831666751349027","Sun Apr 20 05:46:41 +0000 2025","0","Like you always do #JUNGWON #ENCHELLA #ENCHELLA2025 #ENHYPEN","1913831666751349027","","","en","","0","0","0","https://x.com/undefined/status/1913831666751349027","1657749585237000193",
"1913831503009587679","Sun Apr 20 05:46:02 +0000 2025","0","He s enjoying it #JUNGWON #ENCHELLA #ENCHELLA2025 #ENHYPEN","1913831503009587679","","","en","","0","0","0","https://x.com/undefined/status/1913831503009587679","1657749585237000193",
"1913829579250176054","Sun Apr 20 05:45:46 +0000 2025","0","@TheePopCore i know that's righttttt #ENCHELLA2025 #ENCHELLA #ENHYPEN","1913831438950043932","","TheePopCore","en","","0","0","0","https://x.com/undefined/status/1913831438950043932","1796980909037563906",
"1913831394075099464","Sun Apr 20 05:45:36 +0000 2025","0","enha s styling today was so good #ENCHELLA #Coachella2025 #ENCHELLA2025","1913831394075099464","","","en","","0","0","0","https://x.com/undefined/status/1913831394075099464","1567473439908442113",
"1913811622709075983","Sun Apr 20 05:45:28 +0000 2025","0","@en_tashii #ENHYPEN WAMPS UP COACHELLA #ENCHELLA #ENHYPEN #ENCHELLA2025","1913831362584326398","","en_tashii","en","","0","0","0","https://x.com/undefined/status/1913831362584326398","1869488876105949184",
"1913831267126169975","Sun Apr 20 05:45:06 +0000 2025","0","YANG JUNGWON #Coachella2025 #ENCHELLA2025 #ENCHELLA #ENHYPEN #ENHYPEN_JUNGWON","1913831267126169975","","","en","","0","0","0","https://x.com/undefined/status/1913831267126169975","1423733110580121603",
"1913805544000717007","Sun Apr 20 05:44:32 +0000 2025","0","@alloverthegrid The red hair guy is #HEESEUNG He's the oldest of the grp the main vocalist center an all rounder Ace an incredible dancer and an amazing human. You should give them a try They won't disappoint ENHYPEN VAMPS UP COACHELLA #ENHYPEN #ENCHELLA #ENCHELLA2025 #Coachella2025 https://t.co/FnGoWpJHN0","1913831126667309322","https://pbs.twimg.com/media/Go9LQXyXUAEricN.jpg","alloverthegrid","en","","0","0","0","https://x.com/undefined/status/1913831126667309322","1807433224630702080",
"1913831126231298345","Sun Apr 20 05:44:32 +0000 2025","1341","HEARING MOONSTRUCK LIVE WAS CRAZY #ENHYPEN #JUNGWON #SUNGHOON #JAY #ENCHELLA #ENCHELLA2025 https://t.co/7PCc2GMj3p","1913831126231298345","https://pbs.twimg.com/amplify_video_thumb/1913830778783531008/img/eNfBvISl133rPUyY.jpg","","en","","14","0","284","https://x.com/undefined/status/1913831126231298345","1302081107999952898",
"1913831115715969403","Sun Apr 20 05:44:29 +0000 2025","0","The signature flying kiss of Jungwon #JUNGWON #ENCHELLA #ENCHELLA2025 #ENHYPEN","1913831115715969403","","","en","","0","0","0","https://x.com/undefined/status/1913831115715969403","1657749585237000193",
"1913831066567324138","Sun Apr 20 05:44:18 +0000 2025","7763","I love you moonstruck heeseung #heeseung #희승 #enchella #enchella2025 https://t.co/cZPABRir3Y","1913831066567324138","https://pbs.twimg.com/amplify_video_thumb/1913830879312642048/img/jIvnVVIntHlLWdBk.jpg","","en","","49","6","2309","https://x.com/undefined/status/1913831066567324138","1302137858501869568",
"1913831047088767273","Sun Apr 20 05:44:13 +0000 2025","0","it's gonna be more than a kiss but oh well #Coachella2025 #ENHYPEN #ENCHELLA2025 #ENHYPEN_SUNGHOON #ENCHELLA2025 #ENCHELLA","1913831047088767273","","","en","","0","0","0","https://x.com/undefined/status/1913831047088767273","1423733110580121603",
"1913830876296761559","Sun Apr 20 05:43:32 +0000 2025","0","MY WONDERFULLY LIKE ROCKSTAR #HAPPYBIRTHDAYJAY #ENHYPEN_JAY #Coachella2025 #ENHYPEN #ENCHELLA2025 #ENCHELLA","1913830876296761559","","","en","","0","0","0","https://x.com/undefined/status/1913830876296761559","1423733110580121603",
"1913817565438033970","Sun Apr 20 05:43:12 +0000 2025","1","@heerckstar Bunch of frat boys #ENCHELLA2025 #ENCHELLA #ENHYPEN #VAMPIRESINTHEDESERT","1913830789285896597","","heerckstar","en","","0","0","0","https://x.com/undefined/status/1913830789285896597","1882559565243265024",
"1913830620284793252","Sun Apr 20 05:42:31 +0000 2025","0","that is a WILDDDD sentence #ENHYPEN #ENHYPEN_HEESEUNG #ENCHELLA2025 #Coachella2025 #ENCHELLA","1913830620284793252","","","en","","0","0","0","https://x.com/undefined/status/1913830620284793252","1423733110580121603",
"1913815078484525066","Sun Apr 20 05:42:09 +0000 2025","0","@jakeyclub He's so everything like so cool dayum #ENCHELLA #ENHYPEN #ENCHELLA2025","1913830525485142313","","jakeyclub","en","","0","0","0","https://x.com/undefined/status/1913830525485142313","1869488876105949184",
"1913830524038295712","Sun Apr 20 05:42:08 +0000 2025","0","Baby Won #JUNGWON #ENCHELLA #ENCHELLA2025 #ENHYPEN","1913830524038295712","","","en","","0","0","0","https://x.com/undefined/status/1913830524038295712","1657749585237000193",
"1913830433986433065","Sun Apr 20 05:41:47 +0000 2025","0","MY INNER VAMPIRE WILL BE UNLOCKED #Coachella2025 #ENHYPEN #ENCHELLA2025 #ENCHELLA","1913830433986433065","","","en","","0","0","0","https://x.com/undefined/status/1913830433986433065","1423733110580121603",
"1913830405456769047","Sun Apr 20 05:41:40 +0000 2025","0","That the right way to announce a comeback #JUNGWON #ENCHELLA #ENCHELLA2025 #ENHYPEN","1913830405456769047","","","en","","0","0","0","https://x.com/undefined/status/1913830405456769047","1657749585237000193",
"1913830205963002124","Sun Apr 20 05:40:53 +0000 2025","0","We go!!!!!! 7 Seven Kings #ENHYPEN #ENCHELLA2025 #Coachella2025 https://t.co/axYPR3t7gX","1913830205963002124","https://pbs.twimg.com/media/Go9KbiiX0AAly-I.jpg","","en","","0","0","0","https://x.com/undefined/status/1913830205963002124","1251206044115591171",
"1913830180868571415","Sun Apr 20 05:40:47 +0000 2025","0","Omg same #JUNGWON #ENCHELLA #ENCHELLA2025 #ENHYPEN","1913830180868571415","","","en","","0","0","0","https://x.com/undefined/status/1913830180868571415","1657749585237000193",
"1913820635798655371","Sun Apr 20 05:40:44 +0000 2025","1","@AboutMusicYT His dimples deserve a whole another fandom #JUNGWON is so attractive ENHYPEN VAMPS UP COACHELLA #ENHYPEN #ENCHELLA #ENCHELLA2025 #Coachella2025 #WONCHELLA","1913830170948952265","","AboutMusicYT","en","","0","0","0","https://x.com/undefined/status/1913830170948952265","1807433224630702080",
"1913830141727486345","Sun Apr 20 05:40:37 +0000 2025","0","Pre order when? #JUNGWON #ENCHELLA #ENCHELLA2025 #ENHYPEN","1913830141727486345","","","en","","0","0","0","https://x.com/undefined/status/1913830141727486345","1657749585237000193",
"1913830120193765751","Sun Apr 20 05:40:32 +0000 2025","0","HEESEUNG FTWWWW #Coachella2025 #ENHYPEN #ENHYPEN_HEESEUNG #ENCHELLA2025 #ENCHELLA","1913830120193765751","","","en","","0","0","0","https://x.com/undefined/status/1913830120193765751","1423733110580121603",
"1913830070420136070","Sun Apr 20 05:40:20 +0000 2025","3","As always #JUNGWON #ENCHELLA #ENCHELLA2025 #ENHYPEN","1913830070420136070","","","en","","0","0","0","https://x.com/undefined/status/1913830070420136070","1657749585237000193",
"1913809206802866489","Sun Apr 20 05:40:05 +0000 2025","0","@ilovjakez Is it ‍️ #ENCHELLA #ENHYPEN #ENCHELLA2025","1913830005508809161","","ilovjakez","en","","0","0","0","https://x.com/undefined/status/1913830005508809161","1869488876105949184",
"1913829763451621591","Sun Apr 20 05:39:07 +0000 2025","0","Hahahaha #JUNGWON #ENCHELLA #ENCHELLA2025 #ENHYPEN","1913829763451621591","","","tl","","0","0","0","https://x.com/undefined/status/1913829763451621591","1657749585237000193",
"1913829703032705179","Sun Apr 20 05:38:53 +0000 2025","0","Small crowd where? ENHYPEN VAMPS UP COACHELLA #ENHYPENinCoachella #ENCHELLA2025 #COACHELLA #Coachella2025 https://t.co/Asj2aBv3PM","1913829703032705179","https://pbs.twimg.com/media/Go9J-F7asAA2EW8.jpg","","en","","0","0","0","https://x.com/undefined/status/1913829703032705179","1567895772372570113",
